ID,target,oof_prediction,oof_catboost
ID_F51BEAA001,0,0.1524167,0.1524167
ID_B3CD3F3A65,0,0.09078058,0.09078058
ID_3D88C903F6,0,0.013504981,0.013504981
ID_6D8A3DF4E3,0,0.0169129,0.0169129
ID_2099581635,0,0.043235607,0.043235607
ID_F741443FF9,0,0.03660498,0.03660498
ID_CE7CAF98A3,0,0.11120548,0.11120548
ID_016127F20F,0,0.019146832,0.019146832
ID_BE4486D179,1,0.15875988,0.15875988
ID_9D028E8E74,0,0.0070487773,0.0070487773
ID_89E22BE507,0,0.025803732,0.025803732
ID_51A15E974F,1,0.531959,0.531959
ID_A0B61B6040,0,0.044430543,0.044430543
ID_6BB5B45207,0,0.08301197,0.08301197
ID_262CDC323A,0,0.010819107,0.010819107
ID_07FE301AFA,0,0.011217811,0.011217811
ID_EE1B413F72,1,0.23671238,0.23671238
ID_4DD0572235,0,0.045080595,0.045080595
ID_95A41384AB,1,0.020061338,0.020061338
ID_1B71262EAB,0,0.15060896,0.15060896
ID_64AF59E009,0,0.16726266,0.16726266
ID_475B3F7C7C,0,0.03630739,0.03630739
ID_44CC370F9E,0,0.18195306,0.18195306
ID_924BA95EF7,0,0.013931158,0.013931158
ID_66B0D26B2C,0,0.69936436,0.69936436
ID_D92448F7BF,0,0.7063773,0.7063773
ID_EF99D7E0E6,0,0.0020532708,0.0020532708
ID_9A0EB568CF,0,0.025186216,0.025186216
ID_5D6CE0081E,0,0.0102914795,0.0102914795
ID_211335CFC2,1,0.7350811,0.7350811
ID_773C528C3D,1,0.6598209,0.6598209
ID_045007D61A,0,0.0075197117,0.0075197117
ID_76BB8BB0DC,0,0.007505424,0.007505424
ID_3566407A43,0,0.21525553,0.21525553
ID_219F94622F,0,0.022481754,0.022481754
ID_13E21396C9,0,0.008660312,0.008660312
ID_1480921644,1,0.056150123,0.056150123
ID_229E67EE01,0,0.06711737,0.06711737
ID_D0E83A1ACB,0,0.028907165,0.028907165
ID_B0CCFF56A4,0,0.07480442,0.07480442
ID_1C0EC244C8,1,0.15330164,0.15330164
ID_2757801FD5,0,0.005628183,0.005628183
ID_74EC944A50,0,0.041091178,0.041091178
ID_22B9058523,0,0.085759364,0.085759364
ID_9D68E4849B,0,0.6571316,0.6571316
ID_ACC3A579D0,0,0.10824533,0.10824533
ID_B1BE9B5975,1,0.73941004,0.73941004
ID_5D658B8357,0,0.009877003,0.009877003
ID_53FADE123D,0,0.090656236,0.090656236
ID_0807911C73,0,0.013822852,0.013822852
ID_D58BFC2DB0,0,0.010365587,0.010365587
ID_3F0A74AE86,0,0.057708412,0.057708412
ID_B9D4AB2B8F,0,0.014946241,0.014946241
ID_58F2FF370B,1,0.1256117,0.1256117
ID_CFE756727C,0,0.7694273,0.7694273
ID_57286B45C6,0,0.044227548,0.044227548
ID_69E7EE4CD6,0,0.31184107,0.31184107
ID_B68AC97E30,0,0.0057364223,0.0057364223
ID_25DE7338DF,0,0.014166112,0.014166112
ID_A5ACBC136D,0,0.05675214,0.05675214
ID_6A1455605F,0,0.0048739184,0.0048739184
ID_E2DE2A5C33,0,0.052424747,0.052424747
ID_E50931D2B7,0,0.008652267,0.008652267
ID_D27ADB6F3B,0,0.09389453,0.09389453
ID_E486220423,0,0.014208135,0.014208135
ID_18A4E4190D,1,0.34343925,0.34343925
ID_1AE91B8B76,0,0.017589735,0.017589735
ID_945DDA665E,0,0.029840404,0.029840404
ID_5922A9C7AC,0,0.056514792,0.056514792
ID_C718BA546E,1,0.63277286,0.63277286
ID_A5A3586FE9,1,0.20859958,0.20859958
ID_E37247F934,0,0.051756624,0.051756624
ID_8601520E86,0,0.06330483,0.06330483
ID_DFBF7A5858,0,0.10491125,0.10491125
ID_4B4DE42A49,1,0.42727527,0.42727527
ID_C72E58840B,0,0.32543233,0.32543233
ID_8695C18553,0,0.021869516,0.021869516
ID_7ABAB37CF2,0,0.004979479,0.004979479
ID_7DF697F741,1,0.015283593,0.015283593
ID_E02400EDF2,0,0.25979704,0.25979704
ID_857005CE79,0,0.067937896,0.067937896
ID_6994CD3080,0,0.09044954,0.09044954
ID_45B2A200B2,0,0.027024841,0.027024841
ID_DF6C8E6C82,0,0.046139922,0.046139922
ID_21C9166D50,0,0.012563554,0.012563554
ID_70F9B2236D,0,0.046018064,0.046018064
ID_ACFED5D876,0,0.10015537,0.10015537
ID_A2A603A266,0,0.014879867,0.014879867
ID_0C5BB7108A,0,0.10291912,0.10291912
ID_B7D3A649CD,0,0.6357126,0.6357126
ID_56E9A2E633,0,0.15146068,0.15146068
ID_4295A62D47,0,0.015571633,0.015571633
ID_B61E7B969C,0,0.0884883,0.0884883
ID_3DF4A54DB4,0,0.0209237,0.0209237
ID_94447DA1F0,0,0.23760472,0.23760472
ID_0EAE0B96CC,0,0.010154062,0.010154062
ID_984F30336B,0,0.013233302,0.013233302
ID_282F9F6ABF,0,0.04292835,0.04292835
ID_3C303B8975,0,0.012650532,0.012650532
ID_6CB5FC5EE3,0,0.013513731,0.013513731
ID_3517EC9A84,0,0.0072961445,0.0072961445
ID_4E9D68E6EC,1,0.59610575,0.59610575
ID_61209DEE5F,0,0.021198075,0.021198075
ID_C9BA495AA7,0,0.1837932,0.1837932
ID_200CF26D28,0,0.035963055,0.035963055
ID_A264773A88,0,0.13819171,0.13819171
ID_9884B4897C,0,0.039979573,0.039979573
ID_0100C9EB67,1,0.9986151,0.9986151
ID_EE455517DE,0,0.026081942,0.026081942
ID_50C740F623,0,0.10688701,0.10688701
ID_36A2AB4802,0,0.6138953,0.6138953
ID_4ECE922A58,0,0.021175722,0.021175722
ID_E6A584D64A,0,0.0044956906,0.0044956906
ID_864A81BFFE,0,0.015961079,0.015961079
ID_1BD90BF46E,0,0.015841391,0.015841391
ID_C17681758F,0,0.01201884,0.01201884
ID_07EEB10DAE,0,0.009263465,0.009263465
ID_205767747D,1,0.17788705,0.17788705
ID_B5310FD7E1,0,0.03541075,0.03541075
ID_AC7B838B65,0,0.122512415,0.122512415
ID_14EDCC28D8,0,0.04291775,0.04291775
ID_9A22C14A41,0,0.028611558,0.028611558
ID_B29A9F3C5B,0,0.014540679,0.014540679
ID_4B63D5D33A,0,0.09188665,0.09188665
ID_910C6A58E6,1,0.8196812,0.8196812
ID_6518DDFA2E,0,0.02867341,0.02867341
ID_A0CF53D7A1,0,0.0071604084,0.0071604084
ID_C40CFF7218,0,0.01298036,0.01298036
ID_02CF7379E9,0,0.010329201,0.010329201
ID_DD863AAD72,1,0.74678236,0.74678236
ID_63AB652369,0,0.031152578,0.031152578
ID_C54367016D,0,0.008692821,0.008692821
ID_8D15ECF228,0,0.01907743,0.01907743
ID_2813390816,0,0.047295578,0.047295578
ID_0CE7ABB3D5,0,0.025331842,0.025331842
ID_315179DE3E,0,0.017614963,0.017614963
ID_B0ED7EA9E7,0,0.055630617,0.055630617
ID_58EF2A3EF5,0,0.00356772,0.00356772
ID_C491F85EA7,0,0.14027497,0.14027497
ID_4254320426,0,0.010738503,0.010738503
ID_93B175B4CE,0,0.05556446,0.05556446
ID_D53E71DCC1,0,0.007585784,0.007585784
ID_626F198112,0,0.015935495,0.015935495
ID_BAA63AC0EB,1,0.9073825,0.9073825
ID_71CB883764,0,0.014698459,0.014698459
ID_A26B2725BB,0,0.032813136,0.032813136
ID_E8F6536677,0,0.017236345,0.017236345
ID_922347C1EE,0,0.016384153,0.016384153
ID_9A65E063CB,0,0.07103955,0.07103955
ID_E7DEF6372C,0,0.10920786,0.10920786
ID_9022907220,0,0.03919122,0.03919122
ID_C768671C5B,0,0.011826095,0.011826095
ID_6B3C2CF70E,0,0.017214755,0.017214755
ID_1901FC27E7,0,0.0132720675,0.0132720675
ID_7E8AF921B6,0,0.14239132,0.14239132
ID_06AB0751B8,0,0.030142412,0.030142412
ID_88820DE495,0,0.006436573,0.006436573
ID_B553DFFE30,0,0.023645291,0.023645291
ID_8071EEFCED,0,0.11366116,0.11366116
ID_C20E973238,0,0.047489483,0.047489483
ID_645577B34F,0,0.0074442276,0.0074442276
ID_7415554B23,0,0.03970037,0.03970037
ID_BC3C9DE0BA,0,0.019983979,0.019983979
ID_73A610ADB2,0,0.21244,0.21244
ID_7EC6688BB5,0,0.03748497,0.03748497
ID_BACB0208B6,1,0.412218,0.412218
ID_998A50E88B,0,0.032828543,0.032828543
ID_ECF66936AC,0,0.012295327,0.012295327
ID_8C7A061B07,0,0.020928059,0.020928059
ID_BA13CBFBBA,0,0.007842864,0.007842864
ID_4E0854D69E,1,0.30477518,0.30477518
ID_EB2FADF2C2,1,0.711125,0.711125
ID_39F5DE19C5,0,0.08989052,0.08989052
ID_E5DECDFD45,0,0.043343473,0.043343473
ID_0452808B9E,0,0.057801723,0.057801723
ID_6EE37974A0,0,0.07561437,0.07561437
ID_3A1D858C89,0,0.05957034,0.05957034
ID_010F415E8D,0,0.12508143,0.12508143
ID_AF941ABB8A,0,0.015506816,0.015506816
ID_89C8B81924,0,0.0031347724,0.0031347724
ID_64BB0C832B,0,0.008434779,0.008434779
ID_884A9B353B,0,0.007608264,0.007608264
ID_5A1429ABA6,0,0.018935343,0.018935343
ID_B3604D36B6,0,0.016234716,0.016234716
ID_24FEEDB0CC,1,0.9325541,0.9325541
ID_E2BA99939D,0,0.028555261,0.028555261
ID_1A06B10E04,0,0.022414021,0.022414021
ID_DD82829A0E,1,0.13529752,0.13529752
ID_AB39365919,0,0.27165887,0.27165887
ID_485D4FE131,0,0.0063971602,0.0063971602
ID_59EEF4E571,0,0.014995663,0.014995663
ID_8FC8474670,0,0.0880817,0.0880817
ID_E361785AA3,0,0.018735008,0.018735008
ID_8FB4962CD5,1,0.9358939,0.9358939
ID_17BD69CE04,0,0.03775681,0.03775681
ID_8FE26AF1BD,0,0.008673015,0.008673015
ID_A2BCE29371,0,0.026603429,0.026603429
ID_E89C17E3CB,0,0.18152359,0.18152359
ID_85C50F9852,0,0.00954473,0.00954473
ID_AD6B75E42D,0,0.25567892,0.25567892
ID_6B9556A88E,0,0.0059272647,0.0059272647
ID_68C89A8EC6,0,0.051322866,0.051322866
ID_B1FE3D9479,0,0.058126315,0.058126315
ID_611526E542,0,0.39978477,0.39978477
ID_B98E4D8353,1,0.9440712,0.9440712
ID_F9084F1E36,0,0.01892963,0.01892963
ID_9326BAC948,0,0.023038335,0.023038335
ID_287B18E618,0,0.03528162,0.03528162
ID_C2000FB61B,0,0.012260787,0.012260787
ID_394F7271FF,0,0.034199614,0.034199614
ID_0721E25154,0,0.014548398,0.014548398
ID_DC05B08DCB,0,0.81905633,0.81905633
ID_C49A7371D8,0,0.019636175,0.019636175
ID_071C995EBA,0,0.06290047,0.06290047
ID_49FAAB8579,0,0.4835172,0.4835172
ID_1DE2148CF6,0,0.005476877,0.005476877
ID_0FBB91C0A7,0,0.019559126,0.019559126
ID_EC58123CDE,1,0.27423415,0.27423415
ID_813072A962,0,0.3780869,0.3780869
ID_AEB8A14F6A,0,0.05155926,0.05155926
ID_9FAEF341D4,0,0.014429658,0.014429658
ID_AE1333BBEB,0,0.05307113,0.05307113
ID_20351DC280,1,0.55866075,0.55866075
ID_EA978731EF,0,0.08162016,0.08162016
ID_D21987A38A,0,0.03740619,0.03740619
ID_9E3CEEDC41,1,0.87658775,0.87658775
ID_E3B93F0442,0,0.77329075,0.77329075
ID_F2EFFD47A0,1,0.59228843,0.59228843
ID_8E3F42B08F,0,0.02676164,0.02676164
ID_CDE7D55846,0,0.017537942,0.017537942
ID_B823DDFD02,0,0.047610577,0.047610577
ID_0628F0A136,0,0.0065220394,0.0065220394
ID_FA7559BA48,0,0.016769975,0.016769975
ID_0833F37B76,0,0.016616972,0.016616972
ID_05F831D16A,0,0.2699606,0.2699606
ID_4DF34D4D5B,1,0.2865592,0.2865592
ID_28A28FD159,0,0.014347764,0.014347764
ID_8C053EC9E4,0,0.09896693,0.09896693
ID_3E12E0D84E,0,0.58193624,0.58193624
ID_A7F4D76647,1,0.7888639,0.7888639
ID_9BF46AC2B2,0,0.013858641,0.013858641
ID_08BFD8CBC8,0,0.050233513,0.050233513
ID_1B269809DD,0,0.04589472,0.04589472
ID_7EAE285A92,0,0.025625013,0.025625013
ID_1759115E32,0,0.010167985,0.010167985
ID_9C12815D74,0,0.058010537,0.058010537
ID_C843836405,1,0.99444175,0.99444175
ID_FF00026CAE,1,0.7287141,0.7287141
ID_44728FD5E7,0,0.009121996,0.009121996
ID_A62AC2C04F,0,0.19729115,0.19729115
ID_7B8AF609F1,0,0.27603006,0.27603006
ID_6647682997,0,0.01834435,0.01834435
ID_157E091FF4,0,0.44847187,0.44847187
ID_9941DDCCA5,0,0.031700052,0.031700052
ID_68C3456AB0,0,0.13969049,0.13969049
ID_FC9A40A932,0,0.04554948,0.04554948
ID_8FB448884A,0,0.012954776,0.012954776
ID_E4C857691B,0,0.063464135,0.063464135
ID_8678229EAF,0,0.026542772,0.026542772
ID_38B3B716F7,0,0.24828957,0.24828957
ID_C1DF71C594,0,0.031973183,0.031973183
ID_4BDF6F7E62,0,0.3175953,0.3175953
ID_9CEC5560EB,1,0.3125111,0.3125111
ID_AA0625606B,0,0.0055874847,0.0055874847
ID_112CE07136,0,0.06818801,0.06818801
ID_139A51C901,0,0.010127666,0.010127666
ID_9360073FEC,0,0.09302133,0.09302133
ID_6B114CEF41,0,0.17437282,0.17437282
ID_1116CB9109,0,0.17247948,0.17247948
ID_765B084955,0,0.108847186,0.108847186
ID_43B67408F6,0,0.16023988,0.16023988
ID_838C2998E6,0,0.056413725,0.056413725
ID_6FE8278649,0,0.022941805,0.022941805
ID_3EDD51B835,0,0.021407794,0.021407794
ID_4D8A8B1100,0,0.08876212,0.08876212
ID_B1027771A3,0,0.0062833223,0.0062833223
ID_1014AF9E23,0,0.009599487,0.009599487
ID_51B45C3032,0,0.0055517824,0.0055517824
ID_9DE0558195,0,0.022868926,0.022868926
ID_F59260A94F,0,0.050004195,0.050004195
ID_15EF673F56,0,0.023485133,0.023485133
ID_C4D1763E1A,0,0.012477741,0.012477741
ID_B01780EF56,0,0.018010369,0.018010369
ID_EE90D2BC34,0,0.030106144,0.030106144
ID_E93A01E409,0,0.10608111,0.10608111
ID_A52422EA3C,0,0.019758604,0.019758604
ID_DB2BA6D2C0,0,0.15670331,0.15670331
ID_8F1B13E9ED,1,0.07118209,0.07118209
ID_D4367E329A,0,0.07769834,0.07769834
ID_755025B6FC,0,0.12309118,0.12309118
ID_D75B072A9D,0,0.04376008,0.04376008
ID_C059D0D271,0,0.034560114,0.034560114
ID_B8024429AD,0,0.005037535,0.005037535
ID_247DCEAF21,0,0.044190224,0.044190224
ID_0009D03C38,0,0.7176774,0.7176774
ID_E78CDEFD41,0,0.014542576,0.014542576
ID_AAF2409504,0,0.12513053,0.12513053
ID_48F5F8862C,0,0.056441966,0.056441966
ID_EC27DF6DD6,0,0.012735873,0.012735873
ID_5E8DC90FB5,1,0.91727877,0.91727877
ID_998CF9E99D,1,0.2445595,0.2445595
ID_0BB125CCC4,1,0.66503847,0.66503847
ID_B136EA2922,0,0.0248405,0.0248405
ID_F0FB3AA9BD,0,0.030661993,0.030661993
ID_DB7F9958C1,0,0.021240711,0.021240711
ID_15EEF5B98D,0,0.046829782,0.046829782
ID_0CA6AF785C,0,0.083421014,0.083421014
ID_E0AB4A53E2,0,0.060194798,0.060194798
ID_3207597EA5,0,0.023630094,0.023630094
ID_BA4C2C79FC,1,0.2959158,0.2959158
ID_BFCD8922DC,0,0.016991073,0.016991073
ID_04884FD8AC,0,0.010509963,0.010509963
ID_C9A7AB1B71,0,0.018729394,0.018729394
ID_F0C937EA50,0,0.01599896,0.01599896
ID_0192F5DF86,0,0.05749935,0.05749935
ID_0EB14B3C60,1,0.3101028,0.3101028
ID_63C7668E1A,1,0.6245642,0.6245642
ID_49E03EA0E3,0,0.046545308,0.046545308
ID_96725998DD,0,0.03938702,0.03938702
ID_D12BB5751A,1,0.7090715,0.7090715
ID_4501FCA0BB,0,0.049295306,0.049295306
ID_1C9BD2BC5F,0,0.066167906,0.066167906
ID_93BC8604AA,0,0.017085535,0.017085535
ID_9BD2230E4A,0,0.033502445,0.033502445
ID_C7C03081B4,0,0.01514828,0.01514828
ID_D1ABF89CC7,0,0.43629992,0.43629992
ID_1AAA473A52,0,0.030095268,0.030095268
ID_D7C62673F8,0,0.03965007,0.03965007
ID_BFE4C25D94,0,0.043825034,0.043825034
ID_C93B227A14,0,0.11684794,0.11684794
ID_E9D458DEC5,0,0.024263747,0.024263747
ID_E7A7D90F77,1,0.5874163,0.5874163
ID_3F66834E2D,0,0.020593613,0.020593613
ID_80BAE908F3,0,0.029127406,0.029127406
ID_992AEAA76A,0,0.046462853,0.046462853
ID_38BF5EE5B6,0,0.0761385,0.0761385
ID_07C20D5EF2,0,0.006992607,0.006992607
ID_A0BF92D04E,0,0.08355237,0.08355237
ID_57D53571CE,1,0.84777963,0.84777963
ID_4A4F27CD7C,0,0.5565051,0.5565051
ID_0283F0615F,0,0.042249985,0.042249985
ID_F2800C4B08,1,0.33087385,0.33087385
ID_A8CBA9566F,0,0.0063184616,0.0063184616
ID_CFAAAF454A,1,0.016687518,0.016687518
ID_5912BF091F,1,0.7858004,0.7858004
ID_B49C232804,0,0.025612514,0.025612514
ID_240C53351F,0,0.009073841,0.009073841
ID_BE8DFD0F1B,0,0.010466681,0.010466681
ID_19D2295B9C,1,0.27563435,0.27563435
ID_CB197E08D2,0,0.2522434,0.2522434
ID_5A90FB6CDE,0,0.011687587,0.011687587
ID_A637888CD4,0,0.039036397,0.039036397
ID_FA4FEBBCA2,0,0.010525372,0.010525372
ID_4EAA3ACAD5,0,0.06083483,0.06083483
ID_B7542FA982,0,0.04057544,0.04057544
ID_B3F66E295B,0,0.015762648,0.015762648
ID_D653FCE5D0,0,0.023663033,0.023663033
ID_A8F5A4D38C,0,0.016928265,0.016928265
ID_847A19E670,1,0.35518554,0.35518554
ID_C4835FEE1C,0,0.044964842,0.044964842
ID_BA424B9C4F,0,0.079351984,0.079351984
ID_E8ED62DE06,0,0.044664703,0.044664703
ID_E9D6ED7238,0,0.4629624,0.4629624
ID_F00E1ECE09,0,0.13339828,0.13339828
ID_88D11C235B,0,0.05081506,0.05081506
ID_972A0CBD53,0,0.02102645,0.02102645
ID_5516DD945B,0,0.25732243,0.25732243
ID_23BCCC2E9E,0,0.03412238,0.03412238
ID_798BF09864,0,0.008870203,0.008870203
ID_FD45BF4F5F,0,0.008749857,0.008749857
ID_8485E43E5B,0,0.009235336,0.009235336
ID_DE2476D7DF,0,0.019064168,0.019064168
ID_8C8E683941,0,0.008556626,0.008556626
ID_A61B92EFFF,0,0.041226856,0.041226856
ID_F1DE8EACD7,0,0.006651107,0.006651107
ID_C971D419BD,0,0.0060651437,0.0060651437
ID_11637469C9,1,0.7131342,0.7131342
ID_1311D4DBF7,0,0.011403899,0.011403899
ID_C7DE49BEFE,0,0.008477199,0.008477199
ID_68130FB620,0,0.030840566,0.030840566
ID_97355DFCE2,0,0.008648366,0.008648366
ID_95F63FA375,0,0.10737049,0.10737049
ID_0B5C049098,1,0.75067115,0.75067115
ID_7B9378238D,0,0.22717486,0.22717486
ID_B7203B34E6,0,0.091634825,0.091634825
ID_5EA698FE61,0,0.05726582,0.05726582
ID_ED55EE0E8D,0,0.08442538,0.08442538
ID_0252CF7B55,0,0.0075039323,0.0075039323
ID_970E9C72BA,1,0.06044708,0.06044708
ID_198EB77D75,1,0.98106015,0.98106015
ID_F71ACFE67D,0,0.06596246,0.06596246
ID_B638E7F26B,1,0.42237017,0.42237017
ID_EEA3D9B8FC,0,0.018966848,0.018966848
ID_1130BDB2FF,0,0.23710327,0.23710327
ID_EB8D9DCD9F,0,0.31997973,0.31997973
ID_D02CAD3FA2,0,0.0073845363,0.0073845363
ID_5958510871,0,0.07879679,0.07879679
ID_1365077786,1,0.1070846,0.1070846
ID_E685C14C76,0,0.07610416,0.07610416
ID_294E39BD1B,1,0.06998449,0.06998449
ID_AE7D1547AD,0,0.07449278,0.07449278
ID_D7100C9CE9,0,0.024197174,0.024197174
ID_CE32A7ADB9,0,0.007561864,0.007561864
ID_12FB0B24B8,1,0.07797749,0.07797749
ID_D5F58E3D0A,1,0.8059904,0.8059904
ID_EAD11ACE7D,1,0.59623957,0.59623957
ID_83EE3AA1F3,1,0.6330026,0.6330026
ID_A8CD641884,0,0.5408459,0.5408459
ID_A415C6CDB4,1,0.15499148,0.15499148
ID_46124880DD,0,0.82219785,0.82219785
ID_E731F11D4F,0,0.023601899,0.023601899
ID_E927C4C824,0,0.031910684,0.031910684
ID_0668808FEF,0,0.020811066,0.020811066
ID_C5C8F53FE8,0,0.11497255,0.11497255
ID_0D518F1C4E,0,0.035301313,0.035301313
ID_E677B36352,0,0.012149392,0.012149392
ID_E83BC3AC40,0,0.019505113,0.019505113
ID_2C0F77AE47,0,0.01665759,0.01665759
ID_F0B53D7EDE,0,0.15604335,0.15604335
ID_E21D7C2026,0,0.08341406,0.08341406
ID_3A296E87BD,0,0.017793696,0.017793696
ID_0956DBC824,1,0.81334627,0.81334627
ID_5EFA1B3E06,0,0.08093616,0.08093616
ID_F3D689564B,0,0.06458966,0.06458966
ID_35378AC8B2,0,0.008419181,0.008419181
ID_50AF06ADCC,0,0.020686477,0.020686477
ID_80F17D0711,0,0.018873198,0.018873198
ID_0CDB1AE9DA,1,0.94936866,0.94936866
ID_13C55A18FC,0,0.066093646,0.066093646
ID_9B834141D0,0,0.29777366,0.29777366
ID_F26A3EAA4C,0,0.010798078,0.010798078
ID_009AAF136A,0,0.048682727,0.048682727
ID_D872FFF25D,0,0.011795097,0.011795097
ID_B74F8EA1DC,0,0.051128175,0.051128175
ID_F37612DE28,0,0.21644154,0.21644154
ID_E0B27F4174,0,0.029914798,0.029914798
ID_DC8C5E0983,0,0.08898528,0.08898528
ID_7D2E88E5AE,0,0.008144368,0.008144368
ID_6CB70C645E,0,0.006788998,0.006788998
ID_439E20F3A2,0,0.017884843,0.017884843
ID_DC28801D4E,0,0.00657045,0.00657045
ID_55DAC7769D,0,0.0727675,0.0727675
ID_0E33CA63C4,0,0.26936474,0.26936474
ID_BC6AB596B9,0,0.009631107,0.009631107
ID_49A0F9A7C1,0,0.008147598,0.008147598
ID_6E1E9646A8,0,0.17343952,0.17343952
ID_F9EED06FA8,0,0.040790804,0.040790804
ID_0C954CD8E4,0,0.06552708,0.06552708
ID_E6AEA52FB0,0,0.025751108,0.025751108
ID_1E02B8D8DD,0,0.0940776,0.0940776
ID_81077EC516,0,0.05552651,0.05552651
ID_2294CDA089,0,0.018300325,0.018300325
ID_085621D51A,0,0.021577472,0.021577472
ID_603C4BCBB6,0,0.023899857,0.023899857
ID_5E8292ACF9,0,0.05005374,0.05005374
ID_C57A2B6897,0,0.027323557,0.027323557
ID_56DB08EB28,0,0.24718677,0.24718677
ID_830543FCE5,0,0.021260472,0.021260472
ID_8021310B12,0,0.018546432,0.018546432
ID_3EFF30AC92,0,0.051541176,0.051541176
ID_59074DB486,0,0.012543281,0.012543281
ID_355374FB73,0,0.3279367,0.3279367
ID_443AA0C969,1,0.9191406,0.9191406
ID_6B8A37A8EC,0,0.007270445,0.007270445
ID_2A84F67E2F,0,0.015412783,0.015412783
ID_3AA72A35F9,0,0.28356856,0.28356856
ID_2FDC041D89,0,0.01828639,0.01828639
ID_312E5D35B0,1,0.92950076,0.92950076
ID_11848F13D9,0,0.21593535,0.21593535
ID_E7467948AE,0,0.006213525,0.006213525
ID_47D82206D4,0,0.020793378,0.020793378
ID_FC50D14227,0,0.0089468965,0.0089468965
ID_6E9AB32EE8,0,0.013456484,0.013456484
ID_EF79CDEA3E,0,0.023993045,0.023993045
ID_C4563AACE2,0,0.080768734,0.080768734
ID_806D20E5F6,0,0.022443239,0.022443239
ID_FEEB0DB382,0,0.04133838,0.04133838
ID_33F9547DD9,0,0.01276692,0.01276692
ID_F4B398D528,1,0.51019603,0.51019603
ID_41E0046E36,0,0.015620994,0.015620994
ID_2FAF7D035D,1,0.12610346,0.12610346
ID_333F21372E,0,0.01494288,0.01494288
ID_1A1147A090,0,0.044318832,0.044318832
ID_CFCE154634,0,0.16153117,0.16153117
ID_B06C63F12E,0,0.1225863,0.1225863
ID_2CCB4BF467,0,0.12190433,0.12190433
ID_115C8EC45C,0,0.05086603,0.05086603
ID_720E55BD5D,0,0.0068574855,0.0068574855
ID_B9505EFAE1,0,0.25514045,0.25514045
ID_63D88A2AF7,0,0.035769008,0.035769008
ID_C62C5EA3BB,0,0.091907725,0.091907725
ID_54750F89BB,0,0.018299388,0.018299388
ID_03E2166A46,0,0.005735181,0.005735181
ID_405B450AFA,1,0.8846762,0.8846762
ID_27E873B4A1,0,0.009262351,0.009262351
ID_C5A0BD0E1D,0,0.19512841,0.19512841
ID_CD8823A07B,0,0.30784827,0.30784827
ID_2220AC2234,0,0.1692321,0.1692321
ID_004957DEB5,0,0.06778275,0.06778275
ID_EFE1EC68FF,1,0.054771908,0.054771908
ID_76F65A0F01,0,0.08242962,0.08242962
ID_1F4DA39939,1,0.028229102,0.028229102
ID_F99806451F,0,0.01518325,0.01518325
ID_A6F5CFEBE6,0,0.018493328,0.018493328
ID_F94C8B893D,1,0.399783,0.399783
ID_7003DB36E3,0,0.018593246,0.018593246
ID_44E0FF43F3,0,0.01924963,0.01924963
ID_672B952295,0,0.08397436,0.08397436
ID_0B4C594B0B,0,0.014611201,0.014611201
ID_960FAD6500,0,0.010777667,0.010777667
ID_82DF51EE9F,0,0.023490468,0.023490468
ID_17DE8D0380,0,0.009231672,0.009231672
ID_A57B3BE52C,0,0.008990995,0.008990995
ID_AF5A5187B0,0,0.021478904,0.021478904
ID_DE99005B28,0,0.06577038,0.06577038
ID_D95543ADFB,0,0.17625612,0.17625612
ID_4DE9914204,0,0.1284857,0.1284857
ID_B55AA2041C,0,0.036224328,0.036224328
ID_7BD8E3DB08,0,0.018547302,0.018547302
ID_81B8A79184,1,0.16401835,0.16401835
ID_A0BB621DDC,1,0.54828924,0.54828924
ID_7528A328BF,0,0.011833456,0.011833456
ID_01F0D03F06,0,0.0122417435,0.0122417435
ID_4E90894CB5,0,0.01842589,0.01842589
ID_B370335758,0,0.030366113,0.030366113
ID_CCD7A5F039,0,0.016286576,0.016286576
ID_AD5B7745B6,0,0.10089088,0.10089088
ID_F3226C52D9,0,0.029159572,0.029159572
ID_08B7BCC774,0,0.06829419,0.06829419
ID_20B76A5FB6,0,0.08204451,0.08204451
ID_D2A84FE31F,0,0.03021599,0.03021599
ID_5A6ABBE74C,0,0.5147955,0.5147955
ID_FE5E02853D,0,0.23594859,0.23594859
ID_4C01A92CC0,0,0.48713,0.48713
ID_B87DB2F809,0,0.012079575,0.012079575
ID_2030C28E95,0,0.03912592,0.03912592
ID_A316FEEA34,0,0.013224374,0.013224374
ID_00CF5F55DE,0,0.009720495,0.009720495
ID_BACE7928CE,0,0.2533738,0.2533738
ID_3176FD21C8,0,0.040032793,0.040032793
ID_A9F98D9CE6,0,0.014369535,0.014369535
ID_6D7AD95038,0,0.43325993,0.43325993
ID_C19478E627,0,0.11191679,0.11191679
ID_80E833C574,0,0.29392853,0.29392853
ID_E25C748362,1,0.45035303,0.45035303
ID_AB6D80660E,0,0.075890586,0.075890586
ID_830881D8B0,0,0.009031073,0.009031073
ID_835781EAB4,0,0.17513351,0.17513351
ID_98CB88B040,1,0.04667058,0.04667058
ID_2B385FA86D,0,0.01619467,0.01619467
ID_426A7F66FA,1,0.22272556,0.22272556
ID_D0916D02C7,0,0.0146818925,0.0146818925
ID_8BC46E411D,0,0.34764454,0.34764454
ID_14235B5156,1,0.44524112,0.44524112
ID_A4EC8EA302,1,0.16705489,0.16705489
ID_A5A0D68538,0,0.10422446,0.10422446
